Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Tipo Agregado;Valor m2
Apartamento;Leblon;3;0;0;90;3500.0;950.0;0.0;Apartamento;38.888888888888886
Apartamento;Recreio dos Bandeirantes;2;1;1;90;1800.0;850.0;160.0;Apartamento;20.0
Apartamento;Barra da Tijuca;2;1;0;88;3300.0;650.0;199.0;Apartamento;37.5
Apartamento;Lagoa;4;3;1;200;7000.0;2000.0;909.0;Apartamento;35.0
Apartamento;Copacabana;1;0;0;35;1500.0;484.0;24.0;Apartamento;42.857142857142854
Apartamento;Copacabana;3;0;0;160;2800.0;1244.0;0.0;Apartamento;17.5
Apartamento;Campo Grande;2;0;0;50;550.0;330.0;0.0;Apartamento;11.0
Apartamento;Copacabana;2;0;0;65;2600.0;700.0;115.0;Apartamento;40.0
Apartamento;Leblon;3;2;1;179;5000.0;3990.0;485.0;Apartamento;27.932960893854748
Apartamento;Vila Isabel;2;0;0;60;1300.0;420.0;20.0;Apartamento;21.666666666666668
Apartamento;Jacarepaguá;3;1;1;92;3300.0;1250.0;100.0;Apartamento;35.869565217391305
Apartamento;Ipanema;3;1;1;140;25000.0;1616.0;425.0;Apartamento;178.57142857142858
Apartamento;Leblon;2;1;1;100;5000.0;1700.0;350.0;Apartamento;50.0
Apartamento;Méier;1;1;0;47;1200.0;623.0;363.0;Apartamento;25.53191489361702
Apartamento;Ipanema;3;1;1;140;14900.0;1580.0;0.0;Apartamento;106.42857142857143
Casa de Condomínio;Laranjeiras;5;6;1;630;10000.0;1000.0;1200.0;Casa;15.873015873015873
Apartamento;Todos os Santos;3;1;0;70;1300.0;280.0;0.0;Apartamento;18.571428571428573
Casa;Lagoa;6;2;0;750;18000.0;0.0;1800.0;Casa;24.0
Apartamento;Barra da Tijuca;1;1;0;60;2300.0;1380.0;0.0;Apartamento;38.333333333333336
Apartamento;Vila Isabel;2;1;0;60;1500.0;250.0;46.0;Apartamento;25.0
Apartamento;Barra da Tijuca;4;3;4;234;6500.0;2700.0;450.0;Apartamento;27.77777777777778
Apartamento;Leblon;4;2;1;184;9000.0;2717.0;990.0;Apartamento;48.91304347826087
Apartamento;Copacabana;2;1;2;80;6000.0;3562.0;313.0;Apartamento;75.0
Apartamento;Leblon;4;2;1;145;8000.0;2200.0;475.0;Apartamento;55.172413793103445
Quitinete;Botafogo;0;0;0;30;1200.0;366.0;0.0;Apartamento;40.0
Apartamento;Barra da Tijuca;3;0;1;130;5800.0;1800.0;0.0;Apartamento;44.61538461538461
Apartamento;Engenho Novo;3;1;0;90;1200.0;580.0;20.0;Apartamento;13.333333333333334
Apartamento;Recreio dos Bandeirantes;3;2;2;109;2200.0;660.0;290.0;Apartamento;20.18348623853211
Apartamento;Recreio dos Bandeirantes;3;2;2;100;2300.0;400.0;250.0;Apartamento;23.0
Quitinete;Glória;1;0;0;20;1000.0;480.0;27.0;Apartamento;50.0
Apartamento;Botafogo;2;1;1;84;3500.0;1000.0;140.0;Apartamento;41.666666666666664
Apartamento;Ipanema;1;0;1;52;2300.0;800.0;28.0;Apartamento;44.23076923076923
Casa de Condomínio;Joá;5;5;5;600;30000.0;0.0;0.0;Casa;50.0
Apartamento;Copacabana;2;0;0;70;2700.0;560.0;0.0;Apartamento;38.57142857142857
Apartamento;Barra da Tijuca;4;3;1;179;8000.0;3195.0;970.0;Apartamento;44.6927374301676
Apartamento;Barra da Tijuca;3;2;2;108;3800.0;1500.0;300.0;Apartamento;35.18518518518518
Apartamento;Copacabana;2;0;0;60;2300.0;700.0;0.0;Apartamento;38.333333333333336
Apartamento;Tijuca;1;0;1;37;1200.0;696.0;0.0;Apartamento;32.432432432432435
Apartamento;Barra da Tijuca;4;2;1;200;4800.0;2450.0;500.0;Apartamento;24.0
Apartamento;Anil;2;1;0;47;900.0;400.0;36.0;Apartamento;19.148936170212767
Casa;Rocha;2;0;0;50;800.0;0.0;0.0;Casa;16.0
Apartamento;Botafogo;3;2;1;99;4500.0;1300.0;250.0;Apartamento;45.45454545454545
Casa de Condomínio;Barra da Tijuca;5;4;5;730;25000.0;1350.0;1200.0;Casa;34.24657534246575
Apartamento;Barra da Tijuca;4;0;1;167;7000.0;2450.0;0.0;Apartamento;41.91616766467066
Apartamento;Recreio dos Bandeirantes;2;1;1;70;2200.0;755.0;135.0;Apartamento;31.428571428571427
Apartamento;Tijuca;3;2;1;104;2200.0;812.0;0.0;Apartamento;21.153846153846153
Apartamento;Curicica;2;1;1;62;1800.0;600.0;63.0;Apartamento;29.032258064516128
Quitinete;Botafogo;1;0;0;17;900.0;436.0;0.0;Apartamento;52.94117647058823
Apartamento;Recreio dos Bandeirantes;2;1;1;75;2200.0;700.0;0.0;Apartamento;29.333333333333332
Apartamento;Praça Seca;1;1;0;40;1000.0;270.0;0.0;Apartamento;25.0
Apartamento;Recreio dos Bandeirantes;4;2;2;155;2000.0;800.0;237.0;Apartamento;12.903225806451612
Casa;Campo Grande;3;0;0;70;950.0;0.0;45.0;Casa;13.571428571428571
Apartamento;Ipanema;3;1;1;160;3900.0;1550.0;0.0;Apartamento;24.375
Apartamento;Botafogo;2;1;1;70;3900.0;750.0;105.0;Apartamento;55.714285714285715
Apartamento;Maracanã;2;0;0;76;1600.0;560.0;49.0;Apartamento;21.05263157894737
Apartamento;Copacabana;3;0;1;94;1700.0;1360.0;199.0;Apartamento;18.085106382978722
Apartamento;Vila Isabel;2;2;1;91;1800.0;700.0;80.0;Apartamento;19.78021978021978
Apartamento;Andaraí;2;1;1;100;2500.0;976.0;229.0;Apartamento;25.0
Apartamento;Copacabana;1;0;1;41;1500.0;635.0;57.0;Apartamento;36.58536585365854
Apartamento;Barra da Tijuca;2;2;1;110;4500.0;19597.0;587.0;Apartamento;40.90909090909091
Apartamento;Vila da Penha;2;0;0;68;1300.0;235.0;0.0;Apartamento;19.11764705882353
Apartamento;Campo Grande;2;2;1;119;1650.0;700.0;0.0;Apartamento;13.865546218487395
Apartamento;Laranjeiras;3;1;1;200;5500.0;1800.0;700.0;Apartamento;27.5
Apartamento;Ipanema;4;2;3;250;21000.0;3500.0;900.0;Apartamento;84.0
Apartamento;Copacabana;2;0;0;90;3000.0;800.0;160.0;Apartamento;33.333333333333336
Apartamento;Gávea;3;2;1;120;6000.0;1590.0;330.0;Apartamento;50.0
Apartamento;Tijuca;3;1;1;125;2300.0;975.0;170.0;Apartamento;18.4
Apartamento;Barra da Tijuca;5;4;5;584;11000.0;2600.0;24000.0;Apartamento;18.835616438356166
Casa;Bonsucesso;1;0;0;50;600.0;0.0;0.0;Casa;12.0
Apartamento;Leblon;2;0;0;100;5200.0;594.0;260.0;Apartamento;52.0
Apartamento;Ipanema;3;1;1;170;21900.0;2500.0;1000.0;Apartamento;128.8235294117647
Apartamento;Leblon;2;1;2;115;4000.0;1380.0;434.0;Apartamento;34.78260869565217
Apartamento;Tijuca;2;0;1;80;1800.0;600.0;0.0;Apartamento;22.5
Apartamento;Engenho de Dentro;2;1;1;62;1500.0;603.0;0.0;Apartamento;24.193548387096776
Apartamento;Barra da Tijuca;2;2;2;85;2800.0;2800.0;400.0;Apartamento;32.94117647058823
Apartamento;Tijuca;1;0;0;50;1700.0;360.0;20.0;Apartamento;34.0
Quitinete;Botafogo;1;0;0;29;1000.0;570.0;25.0;Apartamento;34.48275862068966
Casa;Laranjeiras;5;0;2;300;7000.0;290.0;0.0;Casa;23.333333333333332
Apartamento;Jardim Botânico;1;1;1;72;3500.0;965.0;222.0;Apartamento;48.611111111111114
Apartamento;Copacabana;1;0;0;40;2200.0;580.0;0.0;Apartamento;55.0
Apartamento;Copacabana;4;2;2;389;11800.0;3522.0;0.0;Apartamento;30.334190231362467
Apartamento;Copacabana;3;0;1;130;3900.0;1200.0;280.0;Apartamento;30.0
Apartamento;Tijuca;1;1;0;40;1100.0;500.0;20.0;Apartamento;27.5
Apartamento;Jardim Botânico;2;2;1;83;3500.0;1630.0;0.0;Apartamento;42.16867469879518
Apartamento;Engenho de Dentro;2;1;0;48;800.0;520.0;35.0;Apartamento;16.666666666666668
Apartamento;Barra da Tijuca;4;2;1;189;8000.0;2300.0;0.0;Apartamento;42.32804232804233
Apartamento;Copacabana;4;0;1;105;5000.0;837.0;130.0;Apartamento;47.61904761904762
Apartamento;Cosmos;2;0;0;45;550.0;221.0;0.0;Apartamento;12.222222222222221
Apartamento;Laranjeiras;4;1;1;288;7000.0;1870.0;0.0;Apartamento;24.305555555555557
Apartamento;Ipanema;2;1;1;85;4000.0;1200.0;165.0;Apartamento;47.05882352941177
Apartamento;Barra da Tijuca;3;2;1;160;4500.0;1600.0;4000.0;Apartamento;28.125
Apartamento;São Conrado;3;2;1;160;6500.0;2000.0;350.0;Apartamento;40.625
Apartamento;Curicica;2;1;0;52;900.0;305.0;30.0;Apartamento;17.307692307692307
Casa de Condomínio;Barra da Tijuca;4;4;4;661;11800.0;1550.0;1469.0;Casa;17.851739788199698
Apartamento;Recreio dos Bandeirantes;1;1;0;57;2500.0;1200.0;1300.0;Apartamento;43.85964912280702
Apartamento;Tijuca;3;2;1;120;3300.0;1100.0;204.0;Apartamento;27.5
Apartamento;Curicica;2;1;0;47;1100.0;500.0;50.0;Apartamento;23.404255319148938
Casa;Abolição;2;3;0;80;2300.0;0.0;192.0;Casa;28.75
Apartamento;Centro;1;1;0;45;2000.0;600.0;150.0;Apartamento;44.44444444444444
Apartamento;Centro;1;0;0;20;800.0;430.0;38.0;Apartamento;40.0
Apartamento;Barra da Tijuca;4;2;4;220;7450.0;2000.0;1000.0;Apartamento;33.86363636363637
Apartamento;Recreio dos Bandeirantes;2;1;1;80;1500.0;600.0;0.0;Apartamento;18.75
Apartamento;Barra da Tijuca;4;2;1;135;5300.0;1154.0;874.0;Apartamento;39.25925925925926
Casa de Condomínio;Barra da Tijuca;5;7;5;750;20000.0;2500.0;10000.0;Casa;26.666666666666668
Apartamento;Catete;2;0;0;62;1950.0;480.0;0.0;Apartamento;31.451612903225808
Quitinete;Centro;1;0;0;28;950.0;350.0;0.0;Apartamento;33.92857142857143
Casa;São Conrado;4;3;3;900;30000.0;2000.0;5070.0;Casa;33.333333333333336
Casa de Vila;Copacabana;2;1;1;80;3000.0;50.0;0.0;Casa;37.5
Apartamento;Pechincha;2;1;0;53;1100.0;600.0;135.0;Apartamento;20.754716981132077
Apartamento;Barra da Tijuca;1;1;1;70;1500.0;1600.0;220.0;Apartamento;21.428571428571427
Apartamento;Leblon;4;2;1;170;7500.0;2300.0;460.0;Apartamento;44.11764705882353
Apartamento;Freguesia (Jacarepaguá);2;0;0;50;600.0;300.0;0.0;Apartamento;12.0
Casa de Vila;Andaraí;1;0;0;64;1200.0;80.0;0.0;Casa;18.75
Apartamento;Laranjeiras;3;1;0;96;3200.0;674.0;182.0;Apartamento;33.333333333333336
Apartamento;Praça Seca;2;0;0;43;700.0;190.0;13.0;Apartamento;16.27906976744186
Casa de Condomínio;Barra da Tijuca;5;6;3;300;10000.0;0.0;0.0;Casa;33.333333333333336
Apartamento;Leblon;4;2;4;200;10500.0;2710.0;1153.0;Apartamento;52.5
Apartamento;Vila da Penha;2;1;0;80;1500.0;300.0;0.0;Apartamento;18.75
Apartamento;Anil;2;1;0;68;1300.0;487.0;150.0;Apartamento;19.11764705882353
Apartamento;Leme;2;0;0;70;3300.0;647.0;81.0;Apartamento;47.142857142857146
Apartamento;Santa Teresa;1;0;0;25;750.0;400.0;0.0;Apartamento;30.0
Apartamento;Copacabana;2;0;0;80;2900.0;760.0;180.0;Apartamento;36.25
Apartamento;Água Santa;2;1;0;58;700.0;500.0;35.0;Apartamento;12.068965517241379
Apartamento;Ipanema;10;2;0;250;25000.0;2500.0;0.0;Apartamento;100.0
Casa de Vila;Botafogo;2;0;0;68;3500.0;0.0;0.0;Casa;51.470588235294116
Apartamento;Leblon;4;2;2;380;31000.0;3200.0;0.0;Apartamento;81.57894736842105
Apartamento;Leblon;1;0;0;35;2200.0;370.0;72.0;Apartamento;62.857142857142854
Apartamento;Cosme Velho;4;3;2;200;6000.0;1610.0;435.0;Apartamento;30.0
Apartamento;Barra da Tijuca;4;2;1;154;6000.0;1210.0;350.0;Apartamento;38.96103896103896
Apartamento;Barra da Tijuca;3;2;1;110;3800.0;1350.0;316.0;Apartamento;34.54545454545455
Apartamento;Méier;3;0;0;105;1100.0;200.0;0.0;Apartamento;10.476190476190476
Apartamento;Jardim Botânico;2;0;1;70;3200.0;850.0;88.0;Apartamento;45.714285714285715
Apartamento;Recreio dos Bandeirantes;3;2;1;213;1900.0;1184.0;442.0;Apartamento;8.92018779342723
Apartamento;Jacarepaguá;1;1;0;56;600.0;692.0;0.0;Apartamento;10.714285714285714
Apartamento;Vila Isabel;2;1;0;65;1500.0;714.0;85.0;Apartamento;23.076923076923077
Casa;Jardim Guanabara;3;4;1;200;3800.0;0.0;400.0;Casa;19.0
Apartamento;Tijuca;1;0;0;40;1500.0;430.0;20.0;Apartamento;37.5
Apartamento;Engenho Novo;2;0;0;60;1300.0;460.0;0.0;Apartamento;21.666666666666668
Apartamento;Recreio dos Bandeirantes;2;4;0;120;2400.0;760.0;233.0;Apartamento;20.0
Apartamento;Tijuca;2;0;0;80;1400.0;850.0;0.0;Apartamento;17.5
Apartamento;Humaitá;3;2;1;115;3800.0;1670.0;346.0;Apartamento;33.04347826086956
Apartamento;Jardim Botânico;3;1;0;95;2900.0;1102.0;0.0;Apartamento;30.526315789473685
Apartamento;Barra da Tijuca;2;1;0;53;1300.0;622.0;92.0;Apartamento;24.528301886792452
Apartamento;Catumbi;2;0;0;46;1300.0;300.0;0.0;Apartamento;28.26086956521739
Apartamento;Freguesia (Jacarepaguá);1;1;1;72;2000.0;600.0;0.0;Apartamento;27.77777777777778
Apartamento;São Conrado;5;3;5;600;15000.0;15300.0;4220.0;Apartamento;25.0
Apartamento;Recreio dos Bandeirantes;3;2;1;161;2500.0;780.0;0.0;Apartamento;15.527950310559007
Apartamento;Tijuca;3;0;0;91;2100.0;715.0;79.0;Apartamento;23.076923076923077
Apartamento;Barra da Tijuca;3;3;3;680;20000.0;1980.0;1700.0;Apartamento;29.41176470588235
Apartamento;Pechincha;2;1;0;60;1100.0;606.0;14.0;Apartamento;18.333333333333332
Apartamento;Humaitá;2;0;0;65;2600.0;660.0;124.0;Apartamento;40.0
Apartamento;Recreio dos Bandeirantes;2;2;2;115;3500.0;840.0;260.0;Apartamento;30.434782608695652
Quitinete;Lapa;0;0;0;28;900.0;400.0;20.0;Apartamento;32.142857142857146
Apartamento;Copacabana;3;1;1;180;7500.0;1900.0;300.0;Apartamento;41.666666666666664
Quitinete;Glória;1;0;0;50;800.0;495.0;0.0;Apartamento;16.0
Apartamento;Ipanema;2;1;2;120;7500.0;2350.0;0.0;Apartamento;62.5
Apartamento;Ipanema;3;0;1;150;5800.0;2200.0;230.0;Apartamento;38.666666666666664
Apartamento;Barra da Tijuca;2;1;2;80;3000.0;1400.0;0.0;Apartamento;37.5
Apartamento;Ipanema;2;1;0;105;6500.0;1500.0;380.0;Apartamento;61.904761904761905
Quitinete;Ipanema;1;0;0;25;1500.0;550.0;0.0;Apartamento;60.0
Apartamento;Recreio dos Bandeirantes;2;1;1;70;2000.0;725.0;132.0;Apartamento;28.571428571428573
Apartamento;Leme;2;0;0;83;2400.0;588.0;111.0;Apartamento;28.91566265060241
Casa de Condomínio;Realengo;2;0;0;90;900.0;0.0;0.0;Casa;10.0
Apartamento;Barra da Tijuca;2;1;2;90;2600.0;1400.0;300.0;Apartamento;28.88888888888889
Quitinete;São Cristóvão;1;0;0;40;850.0;0.0;0.0;Apartamento;21.25
Apartamento;Tijuca;1;0;0;30;1000.0;420.0;21.0;Apartamento;33.333333333333336
Casa;Barra da Tijuca;4;4;2;600;30000.0;1100.0;0.0;Casa;50.0
Apartamento;Ipanema;2;1;2;110;10000.0;2100.0;535.0;Apartamento;90.9090909090909
Apartamento;Jacarepaguá;4;2;3;156;3000.0;1610.0;254.0;Apartamento;19.23076923076923
Apartamento;Tijuca;3;1;0;96;2000.0;960.0;1048.0;Apartamento;20.833333333333332
Apartamento;Botafogo;2;1;0;75;3200.0;920.0;94.0;Apartamento;42.666666666666664
Apartamento;Urca;3;2;1;165;8500.0;3500.0;500.0;Apartamento;51.515151515151516
Apartamento;Ipanema;4;2;3;450;25000.0;3100.0;1500.0;Apartamento;55.55555555555556
Apartamento;Barra da Tijuca;2;1;1;80;2400.0;1200.0;0.0;Apartamento;30.0
Apartamento;Ipanema;1;1;0;41;2500.0;550.0;50.0;Apartamento;60.97560975609756
Casa de Condomínio;Barra da Tijuca;4;2;3;372;9800.0;2333.0;14204.0;Casa;26.344086021505376
Apartamento;Barra da Tijuca;2;1;1;77;2500.0;800.0;150.0;Apartamento;32.467532467532465
Apartamento;Copacabana;4;1;1;230;6200.0;1580.0;198.0;Apartamento;26.956521739130434
Apartamento;Copacabana;5;1;5;280;20000.0;2300.0;700.0;Apartamento;71.42857142857143
Apartamento;Botafogo;1;0;0;48;1900.0;456.0;0.0;Apartamento;39.583333333333336
Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;260;9000.0;7068.0;8024.0;Casa;34.61538461538461
Apartamento;Campo Grande;1;1;0;40;500.0;200.0;0.0;Apartamento;12.5
Apartamento;Flamengo;3;1;1;140;2800.0;2300.0;0.0;Apartamento;20.0
Apartamento;Pechincha;2;1;0;73;1300.0;700.0;785.0;Apartamento;17.80821917808219
Apartamento;Jardim Botânico;3;1;0;84;3000.0;650.0;151.0;Apartamento;35.714285714285715
Apartamento;Lagoa;4;0;1;255;10000.0;2500.0;397.0;Apartamento;39.21568627450981
Casa de Condomínio;Cachambi;2;1;0;90;1100.0;280.0;0.0;Casa;12.222222222222221
Apartamento;Copacabana;3;1;1;100;8000.0;1050.0;320.0;Apartamento;80.0
Apartamento;Copacabana;2;0;0;80;2700.0;600.0;0.0;Apartamento;33.75
Apartamento;Flamengo;3;1;0;96;3300.0;912.0;210.0;Apartamento;34.375
Casa;Vila da Penha;2;0;0;36;700.0;0.0;0.0;Casa;19.444444444444443
Apartamento;Barra da Tijuca;4;2;3;170;10000.0;3089.0;750.0;Apartamento;58.8235294117647
Apartamento;Leblon;3;1;1;115;7000.0;1900.0;450.0;Apartamento;60.869565217391305
Apartamento;Barra da Tijuca;3;1;1;72;2200.0;660.0;110.0;Apartamento;30.555555555555557
Apartamento;Recreio dos Bandeirantes;3;2;1;114;2200.0;570.0;230.0;Apartamento;19.29824561403509
Apartamento;Cascadura;2;1;0;62;1000.0;516.0;0.0;Apartamento;16.129032258064516
Apartamento;Flamengo;1;0;0;47;2100.0;515.0;420.0;Apartamento;44.680851063829785
Apartamento;Tijuca;2;1;0;76;1800.0;849.0;105.0;Apartamento;23.68421052631579
Apartamento;Pechincha;2;1;0;50;1000.0;482.0;13.0;Apartamento;20.0
Apartamento;Ipanema;3;1;1;140;9000.0;1800.0;300.0;Apartamento;64.28571428571429
Quitinete;Copacabana;1;0;0;40;2200.0;550.0;250.0;Apartamento;55.0
Apartamento;Ipanema;3;1;1;140;7200.0;2900.0;800.0;Apartamento;51.42857142857143
Apartamento;Copacabana;3;1;0;165;5000.0;1280.0;280.0;Apartamento;30.303030303030305
Apartamento;Tijuca;3;0;1;111;2300.0;720.0;0.0;Apartamento;20.72072072072072
Apartamento;Barra da Tijuca;3;2;2;170;6000.0;2000.0;510.0;Apartamento;35.294117647058826
Casa;Jardim Botânico;4;4;4;451;20000.0;0.0;0.0;Casa;44.34589800443459
Apartamento;Ipanema;3;0;1;130;2500.0;1131.0;0.0;Apartamento;19.23076923076923
Apartamento;Ipanema;3;1;2;164;7590.0;2000.0;300.0;Apartamento;46.28048780487805
Apartamento;Laranjeiras;3;1;0;120;3000.0;1180.0;130.0;Apartamento;25.0
Apartamento;São Conrado;3;3;3;230;11000.0;2300.0;0.0;Apartamento;47.82608695652174
Apartamento;Copacabana;3;0;1;92;3500.0;1200.0;0.0;Apartamento;38.04347826086956
Apartamento;Todos os Santos;2;1;0;70;1300.0;600.0;12.0;Apartamento;18.571428571428573
Apartamento;Laranjeiras;2;0;0;70;2000.0;530.0;0.0;Apartamento;28.571428571428573
Apartamento;Barra da Tijuca;4;3;1;452;15000.0;4571.0;2319.0;Apartamento;33.1858407079646
Apartamento;Méier;2;1;0;85;1100.0;180.0;79.0;Apartamento;12.941176470588236
Apartamento;Recreio dos Bandeirantes;3;0;1;336;3300.0;800.0;300.0;Apartamento;9.821428571428571
Quitinete;Botafogo;1;0;0;25;1200.0;559.0;54.0;Apartamento;48.0
Apartamento;Barra da Tijuca;1;1;0;60;1500.0;1800.0;320.0;Apartamento;25.0
Apartamento;Tijuca;3;1;1;115;1900.0;783.0;104.0;Apartamento;16.52173913043478
Quitinete;Anil;1;0;0;20;300.0;18.0;8.0;Apartamento;15.0
Apartamento;Barra da Tijuca;3;2;1;95;3200.0;1460.0;249.0;Apartamento;33.68421052631579
Apartamento;Flamengo;2;1;0;62;2400.0;896.0;96.0;Apartamento;38.70967741935484
Apartamento;Recreio dos Bandeirantes;3;1;1;97;2380.0;800.0;185.0;Apartamento;24.536082474226806
Apartamento;Copacabana;3;1;0;160;4500.0;1300.0;1700.0;Apartamento;28.125
Apartamento;Leblon;3;1;1;110;5000.0;1100.0;0.0;Apartamento;45.45454545454545
Apartamento;Flamengo;3;1;1;165;8500.0;1377.0;3000.0;Apartamento;51.515151515151516
Apartamento;Barra da Tijuca;4;3;0;160;4000.0;1265.0;459.0;Apartamento;25.0
Apartamento;Barra da Tijuca;3;2;1;105;2900.0;1803.0;245.0;Apartamento;27.61904761904762
Apartamento;Copacabana;4;1;1;150;6500.0;1500.0;261.0;Apartamento;43.333333333333336
Apartamento;Barra da Tijuca;4;2;1;110;4300.0;1380.0;150.0;Apartamento;39.09090909090909
Apartamento;Ipanema;1;0;0;54;3800.0;781.0;0.0;Apartamento;70.37037037037037
Apartamento;Copacabana;1;0;1;37;2300.0;442.0;22.0;Apartamento;62.16216216216216
Apartamento;Flamengo;3;1;2;360;15000.0;2300.0;0.0;Apartamento;41.666666666666664
Quitinete;Copacabana;0;0;0;40;1000.0;620.0;55.0;Apartamento;25.0
Apartamento;Copacabana;5;2;1;280;13000.0;2245.0;296.0;Apartamento;46.42857142857143
Apartamento;Freguesia (Jacarepaguá);2;1;0;50;1400.0;400.0;15.0;Apartamento;28.0
Apartamento;Barra da Tijuca;4;4;4;350;10000.0;2800.0;1700.0;Apartamento;28.571428571428573
Apartamento;Copacabana;3;0;0;135;3600.0;1300.0;160.0;Apartamento;26.666666666666668
Apartamento;Barra da Tijuca;3;2;1;78;6500.0;1650.0;350.0;Apartamento;83.33333333333333
Apartamento;Copacabana;3;1;0;103;2000.0;1200.0;200.0;Apartamento;19.41747572815534
Apartamento;Taquara;3;1;1;70;2000.0;410.0;50.0;Apartamento;28.571428571428573
Apartamento;Tanque;2;1;1;62;1100.0;640.0;41.0;Apartamento;17.741935483870968
Apartamento;Ipanema;2;1;2;105;8000.0;4000.0;412.0;Apartamento;76.19047619047619
Casa de Vila;Taquara;1;0;0;60;1000.0;0.0;0.0;Casa;16.666666666666668
Apartamento;Tijuca;2;1;1;70;1800.0;570.0;0.0;Apartamento;25.714285714285715
Casa;Jardim Botânico;4;3;4;452;20000.0;0.0;1749.0;Casa;44.24778761061947
Casa de Condomínio;Recreio dos Bandeirantes;3;1;1;240;3000.0;0.0;0.0;Casa;12.5
Apartamento;Copacabana;3;1;1;138;3000.0;1043.0;245.0;Apartamento;21.73913043478261
Apartamento;Tijuca;2;1;0;60;1900.0;560.0;49.0;Apartamento;31.666666666666668
Apartamento;Tijuca;2;1;0;68;1800.0;690.0;120.0;Apartamento;26.470588235294116
Apartamento;Laranjeiras;3;2;1;180;5800.0;1800.0;170.0;Apartamento;32.22222222222222
Apartamento;Recreio dos Bandeirantes;3;2;1;181;4500.0;950.0;700.0;Apartamento;24.861878453038674
Apartamento;Maria da Graça;2;0;0;96;1300.0;506.0;61.0;Apartamento;13.541666666666666
Apartamento;Copacabana;3;0;0;100;2700.0;925.0;152.0;Apartamento;27.0
Apartamento;Flamengo;2;1;1;84;2400.0;1030.0;174.0;Apartamento;28.571428571428573
Apartamento;Leblon;2;1;1;80;4500.0;1100.0;0.0;Apartamento;56.25
Quitinete;Flamengo;0;0;0;28;1200.0;355.0;0.0;Apartamento;42.857142857142854
Apartamento;Freguesia (Jacarepaguá);3;1;1;97;2300.0;950.0;0.0;Apartamento;23.711340206185568
Casa de Condomínio;Recreio dos Bandeirantes;4;3;4;280;5000.0;825.0;4200.0;Casa;17.857142857142858
Apartamento;Ipanema;3;1;1;120;4300.0;1910.0;354.0;Apartamento;35.833333333333336
Apartamento;Ipanema;3;1;1;140;7200.0;2900.0;500.0;Apartamento;51.42857142857143
Apartamento;Botafogo;3;2;1;170;4500.0;1900.0;300.0;Apartamento;26.470588235294116
Apartamento;Barra da Tijuca;2;2;1;79;4000.0;2630.0;495.0;Apartamento;50.63291139240506
Apartamento;Pechincha;2;0;0;65;1300.0;350.0;14.0;Apartamento;20.0
Casa de Condomínio;Freguesia (Jacarepaguá);3;2;3;240;4000.0;1200.0;315.0;Casa;16.666666666666668
Casa;Cosmos;2;3;0;67;1000.0;0.0;0.0;Casa;14.925373134328359
Apartamento;Tijuca;3;1;1;117;1900.0;816.0;0.0;Apartamento;16.23931623931624
Apartamento;Tijuca;2;0;0;78;1400.0;830.0;67.0;Apartamento;17.94871794871795
Apartamento;Tijuca;3;0;0;83;1390.0;650.0;80.0;Apartamento;16.746987951807228
Apartamento;Copacabana;4;2;1;270;4750.0;2900.0;510.0;Apartamento;17.59259259259259
Apartamento;Jacarepaguá;2;0;0;50;1000.0;530.0;50.0;Apartamento;20.0
Apartamento;Engenho de Dentro;3;0;0;81;1200.0;270.0;0.0;Apartamento;14.814814814814815
Apartamento;Botafogo;2;1;1;80;3200.0;800.0;150.0;Apartamento;40.0
Apartamento;Laranjeiras;3;2;1;110;3700.0;900.0;252.0;Apartamento;33.63636363636363
Apartamento;Copacabana;2;1;0;124;6000.0;1442.0;470.0;Apartamento;48.38709677419355
Casa de Condomínio;Barra da Tijuca;4;3;4;465;6000.0;1025.0;1201.0;Casa;12.903225806451612
